,test_num,biased_t_prob,biased_bartlett_prob,cm_t_prob,cm_bartlett_prob,declus_t_prob,declus_bartlett_prob
221,221.0,0.705107976988379,0.2770753379774826,0.2761342264109532,0.32137138175438223,0.11888536543566425,1.233415139093416e-110
222,222.0,0.6816593796508255,0.4335457633753472,0.4905681236989954,0.32709522680976005,0.636882612575761,1.8079379566439215e-108
223,223.0,0.21828904797660464,0.28080539568991014,0.1892634043375195,0.4013535993072511,0.7481828516834287,2.2614533319584777e-59
224,224.0,0.2910157373306459,0.4183873480150072,0.1269718260616328,0.6056687876338548,0.015115253332052358,6.845343934326953e-41
225,225.0,0.7535078189297723,0.2899974136588029,0.8142271004279813,0.05997433869691142,0.2923256658497296,1.0855816924132164e-206
226,226.0,0.2644574228288254,0.617350444320774,0.19921020927029973,0.7452989705073934,0.08582854409135666,2.0914945499952063e-188
227,227.0,0.6566279082791415,0.031214231591213108,0.5958968120889024,0.027998822553862705,0.9027455971455298,1.4863891401949549e-65
228,228.0,0.21974052455385704,0.15845014046795908,0.8726155354974827,0.6539275932607156,0.5444968863325543,1.9317764810814209e-149
229,229.0,0.17674442345297905,0.964317798108675,0.2807263213482717,0.8731475764349604,0.04890014582342315,3.216983833446522e-92
230,230.0,0.5389420058404154,0.5004332383488543,0.47206866915244117,0.6416261466113291,0.13388033915355327,2.0673754450269082e-76
231,231.0,0.9283054517714264,0.6590501709508922,0.774615976660748,0.06871451186216675,0.5113025466444382,1.4915665875688587e-95
232,232.0,0.4057522097203561,0.09816088955659306,0.5929948449529654,0.29793045349884056,0.2945869163182657,1.0975224446637113e-54
233,233.0,0.3404596419392749,0.08463641143517389,0.8843586085384492,0.313840809403785,0.43198390881884874,9.879708092312213e-149
234,234.0,0.15328404074419028,0.728321133384134,0.03715383602337194,0.958582119048933,0.6216465448697481,4.8485777722501e-162
235,235.0,0.3476806241477296,0.29345625656795615,0.505696811672651,0.2874566431067137,0.024268946361176755,3.33810873044189e-115
236,236.0,0.7987740371839558,0.12582100013402783,0.389134432641697,0.37629916224151705,0.1364546021991394,7.912872275491791e-97
237,237.0,0.8762443905032932,0.43347217945038274,0.6959722298808859,0.22564137424185415,0.06830576706582835,6.121929156800369e-145
238,238.0,0.4686686921612644,0.946549954039938,0.33976898863141414,0.5506386831699976,0.08836465230720159,1.5297683006671233e-97
239,239.0,0.19362869229216237,0.3267608055157368,0.9439273597983429,0.5298601830240464,0.017287104293366055,1.274917907748575e-191
240,240.0,0.4796850774159551,0.42744250454578747,0.4919759623025042,0.5884548481520626,0.7966298177668254,8.354853813869134e-79
241,241.0,0.8413184824049761,0.11685151474025586,0.6931463275155032,0.4667137582797697,0.5653606212192119,1.588451950862228e-77
242,242.0,0.9837238825661304,0.4224124553966869,0.4235375437746901,0.5687022358099414,0.257009516759737,1.6459688410234029e-90
243,243.0,0.1577367231901191,0.7297610152639956,0.05466160290004963,0.9546152748444906,0.011815335965092292,6.066474558974588e-67
244,244.0,0.6913926541444333,0.930819372857887,0.2501241072332807,0.6784056265054921,0.09776428987307043,3.1805083021571354e-124
245,245.0,0.8210978047534303,0.2766197680602969,0.8505398438481762,0.35800758516918973,0.14664037658099704,1.964585614604857e-81
246,246.0,0.7974975138122766,0.6167729334406007,0.46887677576867115,0.8876199848584925,0.18625830565232054,5.53060374270933e-95
247,247.0,0.5102116012979522,0.4657468659829076,0.9205471791815358,0.8943195984781672,0.05659621157520588,8.558987614474765e-198
248,248.0,0.9545893069113867,0.6864763338888414,0.2994388038154886,0.5861497761031166,0.04446602149836139,8.134762212410732e-100
249,249.0,0.7664171052287627,0.8326517646753981,0.5922092149789933,0.645486597946809,0.09478481973606921,8.354573451337101e-55
250,250.0,0.6061531974886646,0.79046724923059,0.7654587019251453,0.16281520910273206,0.2795131844094121,2.880377907502695e-89
251,251.0,0.3956920551371452,0.5205790177707248,0.4350888982126405,0.5920899151174575,0.08375004113872332,3.356804052421535e-65
252,252.0,0.6226352641140237,0.08223253933147474,0.9809291587190274,0.017560533269666456,0.37591329506112237,2.690822115859303e-122
253,253.0,0.3007701169075624,0.651417884531317,0.19194986750276533,0.2745500758806749,0.03934801910819449,4.417557768866927e-40
254,254.0,0.39627468797116383,0.44745467067888556,0.47393246049988313,0.525472844177694,0.05442213149536954,1.0092985416717789e-56
255,255.0,0.16083908683509113,0.49689719848228775,0.10399291319780676,0.6931438551000678,0.035209504081540034,5.960865293781884e-165
256,256.0,0.07553674236571949,0.2716097313955688,0.03977345275030913,0.14118981558307622,0.9973206598547502,8.508274014108504e-147
257,257.0,0.4466535221038892,0.8855255461352036,0.9359766422418418,0.3889574405652255,0.4106063137487903,1.5229234855513067e-96
258,258.0,0.9533211012009897,0.7375016810136077,0.7073495259980541,0.7652548003041459,0.025540398795709858,1.8545790330254122e-96
259,259.0,0.7846854389384648,0.1695367693636406,0.7843032634834178,0.1804566732949292,0.6137260087718697,3.8992243858799006e-98
260,260.0,0.3091344081449674,0.9960240156886545,0.5666842172370705,0.67708895414258,0.02552572688269857,1.704142211923993e-131
261,261.0,0.10356037736246229,0.13510617938007075,0.3358208796745267,0.0030887616747916724,0.04669185027316836,1.323840238953767e-15
262,262.0,0.3959291998720291,0.1388614884592,0.16632331340449402,0.757019915026453,0.7130837177735003,2.2532368951917802e-46
263,263.0,0.6969874380173784,0.048702759192718346,0.7977957820581641,0.23291654953132918,0.03902037792027129,1.0704743725189239e-96
264,264.0,0.45017768279568604,0.9200205577532485,0.48681500197364647,0.7823736655038123,0.6064905328276555,1.3840519718747902e-108
265,265.0,0.8791939946702758,0.6163212019794156,0.6499489629838239,0.878424086838486,0.14299858495869844,1.610917992719738e-143
266,266.0,0.8325598334241053,0.6062954666693379,0.684674157193424,0.6708386263800272,0.6113462089724113,1.2164803875617561e-91
267,267.0,0.36672877925702574,0.40054274221443165,0.42689364168869737,0.2788257717840391,0.06946986295596126,2.1927743399435572e-113
268,268.0,0.16575773087721066,0.23200820951008977,0.31033146430593056,0.9334308125253074,0.04458092577424186,3.4723889140401056e-31
269,269.0,0.9082502492916611,0.6520775489721002,0.3352743510581828,0.7609569088436302,0.44217199724661616,9.611376480525534e-105
270,270.0,0.40891091615085584,0.36084819493649367,0.9688505484067884,0.8196929024679707,0.452866821859526,5.092306261315177e-94
271,271.0,0.155571311001257,0.3944351293068642,0.3670330927425841,0.4947101599269802,0.02598618213207855,2.065994037560887e-94
272,272.0,0.674569839587009,0.3495563053995143,0.9671846382214297,0.35203476906225917,0.11939638033122975,6.51884799667029e-68
273,273.0,0.5900146491224891,0.06914141157062878,0.7756974884822601,0.19311204394451834,0.4345095379174666,3.770518479933957e-92
274,274.0,0.6105184107343449,0.17149454665309943,0.4573494329593344,0.9237971830018838,0.21581600855694147,4.26358260733943e-106
275,275.0,0.20941620477613754,0.9223868677977608,0.4564709920109489,0.9765021189622006,0.012475672784822376,3.574784563940732e-69
276,276.0,0.3774151035083777,0.15610038220863706,0.5348595859532119,0.2788290992188045,0.18085751915139098,8.707031569209432e-146
277,277.0,0.6310698467625457,0.904269022756066,0.8309881315567846,0.6476251224452967,0.07865886576990967,3.0173007669181203e-118
278,278.0,0.1011448726388735,0.447651711046428,0.07611503510945376,0.46060789720990714,0.012755437542369009,5.38919830234574e-145
279,279.0,0.2833445059018547,0.43789044203310956,0.15266876366669915,0.44665289339020986,0.05162744504080063,1.002025995429008e-77
280,280.0,0.9844070034382775,0.6057158493564228,0.6233949084867846,0.15539368894718067,0.0939835942422999,6.00044403990117e-44
281,281.0,0.15415877514815265,0.6883183778612264,0.17933458840638244,0.738372773164869,0.8722639526339934,5.603636251971099e-111
282,282.0,0.91046497859253,0.4185304202604243,0.6887025583208086,0.7914456377080253,0.059250704956970796,5.456713530338995e-105
283,283.0,0.3313447989823479,0.3291673249064239,0.3098450784761144,0.5726912823559611,0.7847034185009325,3.20312439550917e-91
284,284.0,0.5625959111771566,0.779958007263691,0.7970008298108444,0.24323357956406808,0.02253671972518257,3.3271644066089414e-86
285,285.0,0.22368640168460158,0.22479888280682433,0.28654120871877636,0.31001256725354687,0.6780875313182801,6.261623568657974e-53
286,286.0,0.3573554591654663,0.41241723835118493,0.4379344225548798,0.1427707158049907,0.05516374422078089,6.814837601776497e-84
287,287.0,0.9934805139639394,0.7741623400002399,0.6003797666669303,0.4631776845472536,0.14710532706805865,7.870382193398318e-110
288,288.0,0.8098713940534358,0.9889192189802143,0.7798288438597751,0.39940395314515575,0.1378618664969392,1.6334515888254183e-70
289,289.0,0.8761520407107402,0.3291094374000709,0.6815906306856239,0.20275602984121144,0.07487746720748566,1.6644826591884053e-78
290,290.0,0.03778328449201699,0.3218505890321426,0.08400256922921674,0.19315486728641085,0.9753198827401491,7.082695034147215e-78
291,291.0,0.819811276607641,0.7709918312673649,0.7989320080000735,0.37263694303302886,0.14437768585813607,1.8508227658975383e-58
292,292.0,0.651696195701142,0.39840672347635,0.5561998142180384,0.7437336035687736,0.5200149960939241,4.0237834927685214e-131
293,293.0,0.5246731853963443,0.3229663402399378,0.3199862473740192,0.4839817027275042,0.45172460638731315,7.057900055269385e-62
294,294.0,0.614762279348092,0.9196113325974642,0.9846248167012903,0.629989717965116,0.06574858039101393,8.503350872472718e-73
295,295.0,0.4537061230506645,0.6925251963439835,0.5137319995864913,0.5929029756158568,0.40885805914625406,4.908906875051141e-97
296,296.0,0.8763968513824856,0.1042515663814989,0.6733524691955131,0.3809514693157071,0.04540473092900247,1.9653152044350926e-124
297,297.0,0.9394597407208187,0.04671370282198952,0.35423325443521425,0.029002495573433224,0.07309819059729133,3.5816217379385223e-47
298,298.0,0.4698111104082805,0.45251789078473714,0.9554128446093803,0.6464040340035231,0.4092554833037577,1.9151875489003284e-94
299,299.0,0.9160566830663467,0.07734516302800482,0.9954679463397044,0.09796775899447656,0.1475060915578054,4.8918428902051165e-65
300,300.0,0.7718096191610967,0.7823340844901036,0.7513950305978071,0.5623980222513303,0.16140245552365792,2.621197295024417e-172
301,301.0,0.7988699274393609,0.7465584125288496,0.1419630407355391,0.8520897311678088,0.18016708307700272,7.919559059930084e-104
302,302.0,0.9428640736014706,0.07922659482795971,0.8801786457774916,0.19535269915495826,0.5345321802987694,1.0628008542381556e-84
303,303.0,0.7143825929106505,0.03647783316975139,0.9526779257825226,0.19020010499876205,0.37370589863624537,2.883480531854372e-255
304,304.0,0.42191596028443956,0.6808359419013326,0.8382680016775235,0.7577375618341645,0.01719688602792357,4.013971452586597e-122
305,305.0,0.40137529410495765,0.10009720868353195,0.28462715925415305,0.08479054895996416,0.2964107125984075,3.7573981290886405e-84
306,306.0,0.10264190842623587,0.6190358253144028,0.6067915141720617,0.642422043567262,0.9070505366841053,4.727964592672534e-98
307,307.0,0.03117646277115492,0.0901951347888785,0.06495017699902575,0.03492565736087793,0.799029099337494,6.311376319491237e-161
308,308.0,0.6504758513068183,0.5860213816729226,0.7837435114322008,0.5272172052790383,0.31285117015416986,4.687582624773009e-44
309,309.0,0.1692567925155979,0.7463007740629191,0.011809251093912109,0.39538342582471886,0.5191575245526834,3.351210786063596e-66
310,310.0,0.5350610022121706,0.4467372010755484,0.8199910731273747,0.12270367047400291,0.16119629127131938,1.6425422431009244e-106
311,311.0,0.7190318084580385,0.8923902892582833,0.5930301731537171,0.4383597452920356,0.06851322689091045,1.1087874374979203e-64
312,312.0,0.4564860776872681,0.7208025298196915,0.31403041284884675,0.9130359161410735,0.8470108367461449,2.238519698659429e-50
313,313.0,0.5329894149527248,0.07353894033345315,0.5688114747317079,0.19622840459792873,0.17111048574521945,1.7069186566211676e-74
314,314.0,0.03092059655170312,0.13229045994024347,0.28243926547848386,0.08495496318380817,0.009319430677766171,2.241752561765095e-120
315,315.0,0.07397951174895652,0.8128400384142436,0.2390328291658354,0.5448165856573196,0.6335634671265666,2.055111025272998e-184
316,316.0,0.32866017716706164,0.05664637943745824,0.3508162069220673,0.257548014573575,0.007835375730692502,4.143261881255712e-111
317,317.0,0.1040289999070693,0.3239732899459753,0.04196322397219477,0.5397299057879059,0.6383215432291205,1.6189271675836777e-142
318,318.0,0.4186721769790718,0.15522489890517,0.7721678774352252,0.2886709163468826,0.6534831989276007,5.205842523179007e-126
319,319.0,0.5632034747427513,0.6180975597972711,0.5194786015020786,0.7416222752394865,0.032904601373615075,4.056905787528065e-92
320,320.0,0.2984279858095238,0.7421501104262149,0.38930778030387425,0.20856978932299972,0.002795747867299109,3.235375553306892e-138
321,321.0,0.12514904920832534,0.13477527770953276,0.3057718049534528,0.11548058118539262,0.02314285032031319,9.231826582649219e-105
322,322.0,0.575195831261615,0.21467562525432118,0.3594496210607071,0.09684678281365673,0.5215408238398254,3.8095957811649306e-202
323,323.0,0.18421494816571626,0.35270240662795227,0.26859362569213957,0.7987288423721604,0.002224615721134803,1.4099456313688189e-77
324,324.0,0.5372038999977766,0.46262055171189387,0.7589292135355524,0.218249937828435,0.08005376440621088,5.0458715105821637e-54
325,325.0,0.145293986640059,0.10787825245073636,0.031071540397217552,0.014161195933299908,0.5264783480016401,2.1617915666587873e-65
326,326.0,0.5667752270698674,0.3335894462958179,0.4632829549652665,0.4310722102827329,0.03849333492345213,2.8936103696652727e-64
327,327.0,0.7702605657835069,0.22370999709618655,0.551082514818295,0.25753416794514683,0.24331202468413343,6.146936480512116e-56
328,328.0,0.929834186097406,0.6505875359013806,0.31264674044294216,0.0999335959529022,0.28136776710672223,4.928904784591842e-69
329,329.0,0.8409002100429628,0.7867286953397656,0.665284161359071,0.6279613409017624,0.38477256660631576,3.696138984606653e-88
330,330.0,0.6179919037782919,0.5262807713854447,0.8587760230521941,0.36082614862626006,0.6288557273219275,1.3867057477438734e-67
331,331.0,0.4913052398052157,0.8590524806593098,0.2599807535639882,0.18039081178711486,0.7848972961990459,1.2271683635979792e-77
332,332.0,0.8430956669674088,0.7458208637200896,0.8037010052028919,0.4951628984125951,0.07940505308384203,3.946989965681295e-62
333,333.0,0.7217643081796425,0.4012200328677624,0.6943717097754676,0.08262215761541317,0.30098740505195865,1.986681129253245e-117
334,334.0,0.888184114242767,0.40057175689904856,0.7170043603723509,0.1949522401117971,0.1825261319071216,4.713541719557285e-107
335,335.0,0.18452887172566512,0.9751577187569459,0.0674588112906632,0.954350627151676,0.021640638109246862,1.1069691816132327e-109
336,336.0,0.8173618901594477,0.009778184010892673,0.7107517028148943,0.08221824706206296,0.09049333175602287,1.3600178374980297e-164
337,337.0,0.5257808885574269,0.07527859344453174,0.3843396569835055,0.060368353841362674,0.5201621530653573,4.528789165433677e-84
338,338.0,0.598102376056608,0.6938578940854797,0.5384766895023899,0.9463257472717117,0.3159800628146342,6.058076873124168e-102
339,339.0,0.5214025329544043,0.784331630581316,0.25825404484289527,0.8133330031961719,0.589637099581638,2.6860350177661984e-99
340,340.0,0.5819574756702993,0.9218108248725383,0.31275491141880124,0.7846507348441599,0.0468402880880742,4.8678860433790233e-110
341,341.0,0.9807283957482336,0.5922901259592659,0.9148815470394367,0.8259500450330017,0.04347740635485321,4.315889382702394e-125
342,342.0,0.5516197629359617,0.30751418849361634,0.8483827451290743,0.1117305418664776,0.21980119427396488,2.8204683021155827e-59
343,343.0,0.1336924857325741,0.48504747664443837,0.14073216244531725,0.46718931443465406,0.8149258833604681,3.1507797684973504e-173
344,344.0,0.5296334329449275,0.9171556778950843,0.7722461251051744,0.9159300048672787,0.007029845096848658,4.508805492880769e-90
345,345.0,0.6909710530007687,0.00234893074198073,0.8103606009300289,0.008914925996391506,0.20874320979303948,1.104045661103133e-42
346,346.0,0.6066272615482915,0.6652226012002738,0.4328914846200729,0.6932611973002296,0.3850782617759526,1.2607293261592447e-97
347,347.0,0.6196771605449046,0.4033214365419906,0.40866947832623723,0.24300050377454713,0.09338250445533351,1.1777591202749808e-103
348,348.0,0.7432797825204418,0.6882812934401301,0.7436520589780257,0.2526345471206113,0.7389668427165561,8.742290285125399e-140
349,349.0,0.4824868258495355,0.47337336337872205,0.45781486445466124,0.2722767401474175,0.06353225082105861,1.0524941200588761e-126
350,350.0,0.40010597003634496,0.7454264507391726,0.4486761983121149,0.3264562691854141,0.0045049797296250445,1.1071493895428639e-95
351,351.0,0.488101144460505,0.11571988807768442,0.2904517041522523,0.3806553336613412,0.10519340971231748,8.060494274939127e-108
352,352.0,0.1716204198714222,0.09989190637639243,0.09832476697666068,0.04257915379101963,0.3256291980311685,1.4670240658049344e-135
353,353.0,0.7573819499807635,0.8343614119601381,0.49252169144684,0.1924713520772549,0.3692736422235716,2.775065146424978e-77
354,354.0,0.426740733037252,0.8583842207256911,0.4016430950465656,0.44865895961172597,0.7485802830139774,1.7729158804381957e-46
355,355.0,0.9810325544039432,0.3611654665927809,0.9566103980127285,0.1666815547076897,0.1692757316777454,1.3064671674697853e-57
356,356.0,0.6470313480446859,0.996020704533179,0.48416251080326655,0.553152056041674,0.189789887477842,1.9563237913554506e-61
357,357.0,0.8042574102148117,0.9908641438523538,0.8125160799660862,0.643247867503926,0.19489903571849668,7.626175224475563e-131
358,358.0,0.24143214084642395,0.6197180922245098,0.45831339535159676,0.6447285503448023,0.9727795050138748,3.299389116750481e-58
359,359.0,0.25923694680278303,0.4854215992978679,0.7964000171269257,0.8230907862054042,0.04622353493956609,2.7474141422584743e-117
360,360.0,0.45698972303434604,0.952029102253664,0.43481522839122333,0.4723961525662601,0.875390829012169,2.4385786880189782e-51
361,361.0,0.08902495349714827,0.6894572861717095,0.16930581846436554,0.996700672645757,0.0005009601141998358,1.6775283129151424e-91
362,362.0,0.5335276993803728,0.3952992028190171,0.7011039044362869,0.8927020033388354,0.2828146793113849,7.04703155700456e-51
363,363.0,0.44010113317208965,0.011927706327839911,0.2824146029251484,0.19294708071159872,0.027670401304114984,2.928276127402747e-53
364,364.0,0.45595751499790804,0.4287374166062252,0.20857908159048358,0.9709100313049612,0.3018123620868449,6.920546982991636e-122
365,365.0,0.5807015088193022,0.7228306007018706,0.8443739396761908,0.7054686130525053,0.013058707386038027,7.399859241280886e-84
366,366.0,0.7178980246798408,0.7822437837956713,0.7121826250656944,0.7524103008121356,0.23852728811551818,1.0176639323000472e-137
367,367.0,0.28191508095337686,0.7228994254237258,0.7274100907066456,0.7665142616331054,0.5807534053058878,5.880491464411851e-51
368,368.0,0.9250909935915093,0.8124074400129926,0.4733874558483244,0.6678721057074195,0.025606631427687532,3.68823252716163e-65
369,369.0,0.2126964456337105,0.5789244602520167,0.2845959277608322,0.90676557060111,0.01967991963164617,6.398831115459914e-102
370,370.0,0.2649521510465142,0.7285725424300962,0.8140802716118513,0.43520983873488805,0.4879206189656021,2.277860262253831e-93
371,371.0,0.33812251179743646,0.7924583579977896,0.3336565031444856,0.5269620234928651,0.057492713622938174,1.0555441376071213e-167
372,372.0,0.8150752704809014,0.6165735764170679,0.41793930183635397,0.7531371627166341,0.08046669573908335,2.0413261761123765e-86
373,373.0,0.9001004512239277,0.9258489287756417,0.11107183735912737,0.9140496410024201,0.7211222217791766,3.7415766143372687e-50
374,374.0,0.5379363933525325,0.7944472154962625,0.8024050357440302,0.8747583591026508,0.18816872662793016,2.330979442402803e-131
375,375.0,0.5325032502654066,0.5836692808386077,0.7224355635355009,0.41971602731643864,0.15096218829920005,1.3827611431954089e-59
376,376.0,0.43429350699165137,0.805065671789031,0.4599132463181008,0.6610109996135448,0.9901681230030992,2.79004803846153e-81
377,377.0,0.01225020668357979,0.7403706031961153,0.045269465648946176,0.7420528286999526,0.0006551230051159778,5.994556170469715e-60
378,378.0,0.5182700923290331,0.29560458846287274,0.17110495245000967,0.2241258083548566,0.03638668554323943,1.130880012895803e-115
379,379.0,0.5997656378233909,0.14432722461503927,0.4890134132379834,0.07621618791213877,0.04414585905892783,1.4165576514884085e-57
380,380.0,0.2729691879896494,0.9191576175794215,0.2207792544584492,0.513479556522499,0.3427835466677257,4.565547056767827e-117
381,381.0,0.6882049145560974,0.7069390631977923,0.7020049050814517,0.05284712880890396,0.1066560759375341,1.8775412244144223e-105
382,382.0,0.07282834419667449,0.1875675050823219,0.03910929652172019,0.7997635569890295,0.7316461067581992,6.819698133656228e-83
383,383.0,0.42325754913510616,0.6921728278024493,0.8434658144806986,0.9835367678520185,0.11615421612750707,4.2823694722442507e-38
384,384.0,0.5524914262500882,0.0238393429593916,0.24313934415418073,0.2603147999024679,0.17274009543846489,4.296154950305382e-212
385,385.0,0.6970032441443066,0.6239420636458478,0.5131463772191858,0.7924675958048806,0.4747723670140944,2.2722012585190435e-171
386,386.0,0.4257703059593607,0.3604993504598435,0.6821405418463815,0.02695013426619529,0.019887676203731688,1.9069238881579045e-65
387,387.0,0.17739375608894234,0.5594968768060775,0.17720048526546495,0.6683125630472171,0.7265734309013041,7.099349112103152e-90
388,388.0,0.439228411638078,0.11027975005842505,0.7045370734031271,0.18534887829722096,0.08036491312799203,4.186000097815852e-180
389,389.0,0.6863182732723019,0.5463106545332035,0.9275547496944759,0.10119665755472589,0.10799069984095705,2.6234722435267362e-104
390,390.0,0.6499443989244684,0.8026444024507384,0.6825369280900471,0.5524533690043241,0.04414005976441064,3.452394083215491e-36
391,391.0,0.5447818629049421,0.25795912357266604,0.679425812171705,0.5075499741651724,0.31497418159045376,1.1275675411284288e-47
392,392.0,0.6761856929437984,0.49703564550750845,0.8663140820742067,0.4765655415891289,0.017209642720927287,3.803256020151205e-65
393,393.0,0.6329273729958477,0.8295981967834367,0.7457133060931154,0.6692242854600852,0.8588909494362371,2.7652546085818326e-81
394,394.0,0.8993926494393207,0.6032672061097482,0.33099283191045736,0.61014567164696,0.3885181101446553,8.739312084864034e-104
395,395.0,0.6767035402591324,0.4759015357122923,0.47210861624062395,0.8816066000475284,0.05392307851008392,1.1198001895991888e-105
396,396.0,0.09569999651963243,0.9895205346905137,0.1590887128553278,0.47288001734004215,0.0013505512033486393,3.549306101015101e-48
397,397.0,0.7694366454882657,0.8195333763001327,0.6473937669691385,0.7500887819716248,0.21404149683773827,3.6532248871496217e-93
398,398.0,0.10525946539554835,0.9155609234108203,0.1604016039449361,0.33865512524127395,0.9029923552627448,3.0961029514680632e-114
399,399.0,0.4081960895039306,0.8942941898472383,0.2915343303097586,0.8842716328842152,0.1693363754106067,4.700282337204151e-68
400,400.0,0.5760194666676518,0.7211062223595635,0.7570455505202941,0.5839259455491536,0.04567809919924849,6.856977348289223e-104
401,401.0,0.2600126393566606,0.663081747104265,0.5963606215128605,0.20071604272281285,0.829075669826244,3.095377147174655e-42
402,402.0,0.3694003971169805,0.5803919451682797,0.4543309282730541,0.22413083253973237,0.04508418983033208,4.01854499670183e-63
403,403.0,0.2650054303667992,0.6166867786704142,0.4093167426585014,0.8058945509340882,0.0665637493937918,2.644240480922535e-58
404,404.0,0.4300293117642259,0.6170575429254481,0.9390555032564694,0.5178858402326976,0.18989418766105826,6.51364513368512e-140
405,405.0,0.12248678180067517,0.4076298661018387,0.16765334196075524,0.3230031977754188,0.7752623516596089,3.4122672248191e-107
406,406.0,0.4139870166625138,0.7097207121118397,0.41530011221738905,0.6348122214763625,0.02084860599781747,3.048750077195234e-76
407,407.0,0.017478542155302697,0.6521741545080332,0.41947851676991976,0.7922292575869743,0.9103596555040744,7.504975772108197e-119
408,408.0,0.832338991377721,0.31329253348979347,0.5404898980469817,0.3580618051703569,0.041673316285200934,3.3118367541838253e-59
409,409.0,0.3848333825543706,0.8086518415417034,0.2170173843843725,0.8745116390972152,0.0021974004759464693,2.026940899698604e-62
410,410.0,0.1969097328732091,0.8441373750236816,0.8229255852804781,0.19066367595794897,0.7998964114947572,1.7927174989706857e-226
411,411.0,0.6257481015669484,0.3286458255483201,0.5559993073415059,0.3025797614931057,0.3996258296130356,1.6279217883126564e-154
412,412.0,0.5639168449705245,0.5790348347866268,0.4090859372828254,0.33210667880709566,0.539388723691562,1.2648348274038742e-117
413,413.0,0.7434204213393854,0.4085293633974386,0.5557805356232638,0.7978416035729473,0.17764239137040613,1.837893140999444e-89
414,414.0,0.028332899852841438,0.9917414774794459,0.01811520143251415,0.6222809059302974,0.5489949883384801,1.1433371176942076e-76
415,415.0,0.4607792268842935,0.8763365167267491,0.26189322857618647,0.7717756110172174,0.11677760105616887,9.779132768140342e-97
416,416.0,0.6485939138401514,0.7492962979811988,0.5464960187056445,0.32003544723566996,0.5173213183436554,8.002733006279859e-45
417,417.0,0.25380255627240733,0.3640187278101582,0.24520953632647222,0.6433700114016587,0.3173022765549064,4.1866706097666103e-78
418,418.0,0.08012057084652463,0.08034599336153189,0.06735966326706112,0.328810729961996,0.8260831124173229,8.456795734691751e-69
419,419.0,0.0414036855709463,0.6488718371350983,0.2068652563111,0.9733925847351025,0.759822655057629,9.016814017208575e-102
420,420.0,0.6442411015424365,0.7813169264184955,0.3735735606341567,0.7126778305698938,0.06122190069562767,1.9902620002007956e-39
421,421.0,0.8610677890235701,0.7276933824828402,0.8017938392377567,0.5551771209457628,0.3782312846617718,1.1905803349515037e-174
422,422.0,0.5987405385822808,0.05665095299762289,0.8514793611784237,0.03631333670542989,0.21332286866915678,1.3559155867792092e-77
423,423.0,0.22476613711187257,0.0933437689250005,0.33826023881681067,0.05096509212296435,0.5819829217414461,1.637713417635593e-229
424,424.0,0.29063605080798793,0.3483839941506659,0.13634021830419482,0.1190129427197027,0.0031487857096395826,4.663726987472746e-75
425,425.0,0.18456991929190322,0.5756382914727982,0.40562383338369,0.6692866877710784,0.38400273571243804,1.610888619194151e-99
426,426.0,0.5919175140847286,0.49855249714667293,0.6584614836069724,0.8637755065081196,0.5401209367672584,3.472547021117092e-77
427,427.0,0.16304209500628,0.0825647907894264,0.6423210391423767,0.04218006894617829,0.9390674707225136,2.5068149575106217e-121
428,428.0,0.20673485526996677,0.7729573827934805,0.15499352351956508,0.8507276421829117,0.43064649068607475,2.703581792953199e-181
429,429.0,0.26553956921409777,0.9108821986022424,0.37793157778511177,0.7086453049441527,0.01077258193540863,5.910172889127777e-59
430,430.0,0.7659354717882952,0.4501925309652812,0.3903621436915018,0.3201585247801486,0.021766320594132374,7.715472193679558e-92
431,431.0,0.4480264704286926,0.11880925125480958,0.9306552052362513,0.1634112582831861,0.009610200266678488,3.658153839969419e-73
432,432.0,0.04829014446416544,0.8901666147383687,0.05321703045993343,0.9533592988897621,0.0026188853986463963,1.5468959237539243e-90
433,433.0,0.11007464888355876,0.13611486865226763,0.13111898055304103,0.20898144588583684,0.6973368359896897,2.2073617171180293e-100
434,434.0,0.8535678976002595,0.9637751161092883,0.9617548915890735,0.8015263171031035,0.41324872130210843,3.1875594537885206e-62
435,435.0,0.14833398128589748,0.4508259875278494,0.20841167628472868,0.6877857806987009,0.7255292421189818,7.074170671414622e-167
436,436.0,0.26118332200747385,0.010711025334747331,0.06366747650919778,0.012555388722695798,0.014131068639578814,1.2387387221047136e-89
437,437.0,0.680982479494193,0.0634358705994067,0.9548353273731842,0.31930493267702514,0.6193102778477106,0.8747557366252802
438,438.0,0.6638468446083794,0.16892016408187305,0.8138964945554559,0.5962243890289889,0.9963099152977004,2.2964199054543944e-77
439,439.0,0.7328292059474872,0.12041895352011493,0.02251334854421643,0.13575474406846522,0.33545146161567174,3.364337322792041e-111
440,440.0,0.1108539993856279,0.20742400226036187,0.2470486866892761,0.6569847512493117,0.0010042154516864848,2.6235182666149577e-64
441,441.0,0.4674022375256335,0.15223955512802262,0.23226053533944463,0.07946149575277477,0.6614432352932502,2.8341736012774837e-71
442,442.0,0.6762281156977898,0.587428458526229,0.7733363403532436,0.9536871980978507,0.11469265994674846,2.7789095827350907e-100
443,443.0,0.06500185914000212,0.8555623071818783,0.15847246605427465,0.32800903145111054,0.8117136869055223,6.574912585155358e-85
444,444.0,0.7000309022898484,0.4726030263483607,0.7881408321391693,0.16408115119060157,0.29512661777751836,5.211802417413263e-195
